=== START Cell A (ramp_down) at 2026-05-26T08:17:46Z ===
logs/0751e570-5cd5-44ba-882b-b40c88951ec3.txt
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: W&B API key is configured. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.26.1
wandb: Run data is saved locally in /workspace/senpai/target/wandb/run-20260526_081752-1oez0e2z
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run wd-sched-A-ramp_down-n1
wandb: ⭐️ View project at https://wandb.ai/wandb-applied-ai-team/modded-nanogpt-senpai
wandb: 🚀 View run at https://wandb.ai/wandb-applied-ai-team/modded-nanogpt-senpai/runs/1oez0e2z
[init] mode=musoft  L=12  block_residual_attn.proj_std=0.005984
step:0/3250 val_loss:10.82583 train_time:0.002s step_avg:nanms
step:1/3250 train_time:23.784s step_avg:23783.92ms
step:1668/3250 train_time:3189.137s step_avg:1911.95ms
step:1669/3250 train_time:3190.960s step_avg:1911.90ms
step:1670/3250 train_time:3192.781s step_avg:1911.85ms
step:1671/3250 train_time:3194.603s step_avg:1911.79ms
step:1672/3250 train_time:3196.425s step_avg:1911.74ms
step:1673/3250 train_time:3198.248s step_avg:1911.68ms
step:1674/3250 train_time:3200.071s step_avg:1911.63ms
step:1675/3250 train_time:3202.166s step_avg:1911.74ms
step:1676/3250 train_time:3203.987s step_avg:1911.69ms
step:1677/3250 train_time:3205.809s step_avg:1911.63ms
step:1678/3250 train_time:3207.631s step_avg:1911.58ms
step:1679/3250 train_time:3209.453s step_avg:1911.53ms
step:1680/3250 train_time:3211.276s step_avg:1911.47ms
step:1681/3250 train_time:3213.933s step_avg:1911.92ms
step:1682/3250 train_time:3215.756s step_avg:1911.86ms
step:1683/3250 train_time:3217.579s step_avg:1911.81ms
step:1684/3250 train_time:3219.401s step_avg:1911.76ms
step:1685/3250 train_time:3221.223s step_avg:1911.71ms
step:1686/3250 train_time:3223.046s step_avg:1911.65ms
step:1687/3250 train_time:3224.869s step_avg:1911.60ms
step:1688/3250 train_time:3226.692s step_avg:1911.55ms
step:1689/3250 train_time:3228.515s step_avg:1911.49ms
step:1690/3250 train_time:3230.337s step_avg:1911.44ms
step:1691/3250 train_time:3232.160s step_avg:1911.39ms
step:1692/3250 train_time:3233.982s step_avg:1911.34ms
step:1693/3250 train_time:3235.806s step_avg:1911.29ms
step:1694/3250 train_time:3237.629s step_avg:1911.23ms
step:1695/3250 train_time:3239.452s step_avg:1911.18ms
step:1696/3250 train_time:3241.274s step_avg:1911.13ms
step:1697/3250 train_time:3243.931s step_avg:1911.57ms
step:1698/3250 train_time:3245.753s step_avg:1911.52ms
step:1699/3250 train_time:3247.576s step_avg:1911.46ms
step:1700/3250 train_time:3249.674s step_avg:1911.57ms
step:1701/3250 train_time:3251.497s step_avg:1911.52ms
step:1702/3250 train_time:3253.320s step_avg:1911.47ms
step:1703/3250 train_time:3255.142s step_avg:1911.42ms
step:1704/3250 train_time:3256.965s step_avg:1911.36ms
step:1705/3250 train_time:3258.787s step_avg:1911.31ms
step:1706/3250 train_time:3260.609s step_avg:1911.26ms
step:1707/3250 train_time:3262.432s step_avg:1911.21ms
step:1708/3250 train_time:3264.255s step_avg:1911.16ms
step:1709/3250 train_time:3266.079s step_avg:1911.11ms
step:1710/3250 train_time:3267.901s step_avg:1911.05ms
step:1711/3250 train_time:3269.755s step_avg:1911.02ms
step:1712/3250 train_time:3271.578s step_avg:1910.97ms
step:1713/3250 train_time:3274.235s step_avg:1911.40ms
step:1714/3250 train_time:3276.061s step_avg:1911.35ms
step:1715/3250 train_time:3277.883s step_avg:1911.30ms
step:1716/3250 train_time:3279.705s step_avg:1911.25ms
step:1717/3250 train_time:3281.527s step_avg:1911.20ms
step:1718/3250 train_time:3283.349s step_avg:1911.15ms
step:1719/3250 train_time:3285.172s step_avg:1911.09ms
step:1720/3250 train_time:3286.995s step_avg:1911.04ms
step:1721/3250 train_time:3288.817s step_avg:1910.99ms
step:1722/3250 train_time:3290.640s step_avg:1910.94ms
step:1723/3250 train_time:3292.463s step_avg:1910.89ms
step:1724/3250 train_time:3294.286s step_avg:1910.84ms
step:1725/3250 train_time:3296.395s step_avg:1910.95ms
step:1726/3250 train_time:3298.217s step_avg:1910.90ms
step:1727/3250 train_time:3300.039s step_avg:1910.85ms
step:1728/3250 train_time:3301.862s step_avg:1910.80ms
step:1729/3250 train_time:3304.519s step_avg:1911.23ms
step:1730/3250 train_time:3306.344s step_avg:1911.18ms
step:1731/3250 train_time:3308.166s step_avg:1911.13ms
step:1732/3250 train_time:3309.989s step_avg:1911.08ms
step:1733/3250 train_time:3311.812s step_avg:1911.03ms
step:1734/3250 train_time:3313.635s step_avg:1910.98ms
step:1735/3250 train_time:3315.457s step_avg:1910.93ms
step:1736/3250 train_time:3317.280s step_avg:1910.88ms
step:1737/3250 train_time:3319.103s step_avg:1910.83ms
step:1738/3250 train_time:3320.926s step_avg:1910.77ms
step:1739/3250 train_time:3322.748s step_avg:1910.72ms
step:1740/3250 train_time:3324.570s step_avg:1910.67ms
step:1741/3250 train_time:3326.393s step_avg:1910.62ms
step:1742/3250 train_time:3328.217s step_avg:1910.57ms
step:1743/3250 train_time:3330.040s step_avg:1910.52ms
step:1744/3250 train_time:3331.863s step_avg:1910.47ms
step:1745/3250 train_time:3334.521s step_avg:1910.90ms
step:1746/3250 train_time:3336.344s step_avg:1910.85ms
step:1747/3250 train_time:3338.166s step_avg:1910.80ms
step:1748/3250 train_time:3339.988s step_avg:1910.75ms
step:1749/3250 train_time:3341.811s step_avg:1910.70ms
step:1750/3250 train_time:3343.972s step_avg:1910.84ms
step:1750/3250 val_loss:3.47970 train_time:3343.972s step_avg:1887.75ms
step:1751/3250 train_time:3345.796s step_avg:1910.79ms
step:1752/3250 train_time:3347.620s step_avg:1910.74ms
step:1753/3250 train_time:3349.443s step_avg:1910.69ms
step:1754/3250 train_time:3351.267s step_avg:1910.64ms
step:1755/3250 train_time:3353.090s step_avg:1910.59ms
step:1756/3250 train_time:3354.914s step_avg:1910.54ms
step:1757/3250 train_time:3356.738s step_avg:1910.49ms
step:1758/3250 train_time:3358.560s step_avg:1910.44ms
step:1759/3250 train_time:3360.383s step_avg:1910.39ms
step:1760/3250 train_time:3362.205s step_avg:1910.34ms
step:1761/3250 train_time:3364.863s step_avg:1910.77ms
step:1762/3250 train_time:3366.685s step_avg:1910.72ms
step:1763/3250 train_time:3368.506s step_avg:1910.67ms
step:1764/3250 train_time:3370.330s step_avg:1910.62ms
step:1765/3250 train_time:3372.152s step_avg:1910.57ms
step:1766/3250 train_time:3373.975s step_avg:1910.52ms
step:1767/3250 train_time:3375.798s step_avg:1910.47ms
step:1768/3250 train_time:3377.620s step_avg:1910.42ms
step:1769/3250 train_time:3379.443s step_avg:1910.37ms
step:1770/3250 train_time:3381.265s step_avg:1910.32ms
step:1771/3250 train_time:3383.088s step_avg:1910.27ms
step:1772/3250 train_time:3384.911s step_avg:1910.22ms
step:1773/3250 train_time:3386.734s step_avg:1910.17ms
step:1774/3250 train_time:3388.558s step_avg:1910.12ms
step:1775/3250 train_time:3390.652s step_avg:1910.23ms
step:1776/3250 train_time:3392.476s step_avg:1910.18ms
step:1777/3250 train_time:3395.133s step_avg:1910.60ms
step:1778/3250 train_time:3396.956s step_avg:1910.55ms
step:1779/3250 train_time:3398.778s step_avg:1910.50ms
step:1780/3250 train_time:3400.600s step_avg:1910.45ms
step:1781/3250 train_time:3402.422s step_avg:1910.40ms
step:1782/3250 train_time:3404.246s step_avg:1910.35ms
step:1783/3250 train_time:3406.070s step_avg:1910.30ms
step:1784/3250 train_time:3407.892s step_avg:1910.25ms
step:1785/3250 train_time:3409.715s step_avg:1910.20ms
step:1786/3250 train_time:3411.538s step_avg:1910.16ms
step:1787/3250 train_time:3413.360s step_avg:1910.11ms
step:1788/3250 train_time:3415.184s step_avg:1910.06ms
step:1789/3250 train_time:3417.008s step_avg:1910.01ms
step:1790/3250 train_time:3418.830s step_avg:1909.96ms
step:1791/3250 train_time:3420.653s step_avg:1909.91ms
step:1792/3250 train_time:3422.474s step_avg:1909.86ms
step:1793/3250 train_time:3425.132s step_avg:1910.28ms
step:1794/3250 train_time:3426.955s step_avg:1910.23ms
step:1795/3250 train_time:3428.776s step_avg:1910.18ms
step:1796/3250 train_time:3430.598s step_avg:1910.13ms
step:1797/3250 train_time:3432.421s step_avg:1910.08ms
step:1798/3250 train_time:3434.244s step_avg:1910.04ms
step:1799/3250 train_time:3436.067s step_avg:1909.99ms
step:1800/3250 train_time:3438.161s step_avg:1910.09ms
step:1801/3250 train_time:3439.983s step_avg:1910.04ms
step:1802/3250 train_time:3441.804s step_avg:1909.99ms
step:1803/3250 train_time:3443.627s step_avg:1909.94ms
step:1804/3250 train_time:3445.450s step_avg:1909.89ms
step:1805/3250 train_time:3447.271s step_avg:1909.85ms
step:1806/3250 train_time:3449.093s step_avg:1909.80ms
step:1807/3250 train_time:3450.915s step_avg:1909.75ms
step:1808/3250 train_time:3452.738s step_avg:1909.70ms
step:1809/3250 train_time:3455.396s step_avg:1910.11ms
step:1810/3250 train_time:3457.217s step_avg:1910.06ms
step:1811/3250 train_time:3459.039s step_avg:1910.02ms
step:1812/3250 train_time:3460.861s step_avg:1909.97ms
step:1813/3250 train_time:3462.682s step_avg:1909.92ms
step:1814/3250 train_time:3464.505s step_avg:1909.87ms
step:1815/3250 train_time:3466.327s step_avg:1909.82ms
step:1816/3250 train_time:3468.150s step_avg:1909.77ms
step:1817/3250 train_time:3469.972s step_avg:1909.73ms
step:1818/3250 train_time:3471.794s step_avg:1909.68ms
step:1819/3250 train_time:3473.617s step_avg:1909.63ms
step:1820/3250 train_time:3475.440s step_avg:1909.58ms
step:1821/3250 train_time:3477.262s step_avg:1909.53ms
step:1822/3250 train_time:3479.084s step_avg:1909.49ms
step:1823/3250 train_time:3480.906s step_avg:1909.44ms
step:1824/3250 train_time:3482.728s step_avg:1909.39ms
step:1825/3250 train_time:3485.658s step_avg:1909.95ms
step:1826/3250 train_time:3487.480s step_avg:1909.90ms
step:1827/3250 train_time:3489.302s step_avg:1909.85ms
step:1828/3250 train_time:3491.124s step_avg:1909.81ms
step:1829/3250 train_time:3492.946s step_avg:1909.76ms
step:1830/3250 train_time:3494.769s step_avg:1909.71ms
step:1831/3250 train_time:3496.591s step_avg:1909.66ms
step:1832/3250 train_time:3498.413s step_avg:1909.61ms
step:1833/3250 train_time:3500.235s step_avg:1909.57ms
step:1834/3250 train_time:3502.057s step_avg:1909.52ms
step:1835/3250 train_time:3503.879s step_avg:1909.47ms
step:1836/3250 train_time:3505.703s step_avg:1909.42ms
step:1837/3250 train_time:3507.527s step_avg:1909.38ms
step:1838/3250 train_time:3509.350s step_avg:1909.33ms
step:1839/3250 train_time:3511.172s step_avg:1909.28ms
step:1840/3250 train_time:3512.998s step_avg:1909.24ms
step:1841/3250 train_time:3515.655s step_avg:1909.64ms
step:1842/3250 train_time:3517.476s step_avg:1909.60ms
step:1843/3250 train_time:3519.299s step_avg:1909.55ms
step:1844/3250 train_time:3521.122s step_avg:1909.50ms
step:1845/3250 train_time:3522.945s step_avg:1909.46ms
step:1846/3250 train_time:3524.768s step_avg:1909.41ms
step:1847/3250 train_time:3526.590s step_avg:1909.36ms
step:1848/3250 train_time:3528.413s step_avg:1909.31ms
step:1849/3250 train_time:3530.236s step_avg:1909.27ms
step:1850/3250 train_time:3532.330s step_avg:1909.37ms
step:1851/3250 train_time:3534.154s step_avg:1909.32ms
step:1852/3250 train_time:3535.978s step_avg:1909.28ms
step:1853/3250 train_time:3537.801s step_avg:1909.23ms
step:1854/3250 train_time:3539.624s step_avg:1909.18ms
step:1855/3250 train_time:3541.447s step_avg:1909.14ms
step:1856/3250 train_time:3543.270s step_avg:1909.09ms
step:1857/3250 train_time:3545.927s step_avg:1909.49ms
step:1858/3250 train_time:3547.749s step_avg:1909.44ms
step:1859/3250 train_time:3549.571s step_avg:1909.40ms
step:1860/3250 train_time:3551.394s step_avg:1909.35ms
step:1861/3250 train_time:3553.217s step_avg:1909.31ms
step:1862/3250 train_time:3555.039s step_avg:1909.26ms
step:1863/3250 train_time:3556.862s step_avg:1909.21ms
step:1864/3250 train_time:3558.684s step_avg:1909.17ms
step:1865/3250 train_time:3560.507s step_avg:1909.12ms
step:1866/3250 train_time:3562.329s step_avg:1909.07ms
step:1867/3250 train_time:3564.152s step_avg:1909.03ms
step:1868/3250 train_time:3565.977s step_avg:1908.98ms
step:1869/3250 train_time:3567.800s step_avg:1908.94ms
step:1870/3250 train_time:3569.623s step_avg:1908.89ms
step:1871/3250 train_time:3571.445s step_avg:1908.84ms
step:1872/3250 train_time:3573.268s step_avg:1908.80ms
step:1873/3250 train_time:3575.926s step_avg:1909.20ms
step:1874/3250 train_time:3577.747s step_avg:1909.15ms
step:1875/3250 train_time:3579.905s step_avg:1909.28ms
step:1875/3250 val_loss:3.45930 train_time:3579.905s step_avg:1887.46ms
step:1876/3250 train_time:3581.727s step_avg:1909.24ms
step:1877/3250 train_time:3583.549s step_avg:1909.19ms
step:1878/3250 train_time:3585.373s step_avg:1909.14ms
step:1879/3250 train_time:3587.195s step_avg:1909.10ms
step:1880/3250 train_time:3589.018s step_avg:1909.05ms
step:1881/3250 train_time:3590.840s step_avg:1909.01ms
step:1882/3250 train_time:3592.663s step_avg:1908.96ms
step:1883/3250 train_time:3594.486s step_avg:1908.91ms
step:1884/3250 train_time:3596.309s step_avg:1908.87ms
step:1885/3250 train_time:3598.131s step_avg:1908.82ms
step:1886/3250 train_time:3599.954s step_avg:1908.78ms
step:1887/3250 train_time:3601.776s step_avg:1908.73ms
step:1888/3250 train_time:3603.599s step_avg:1908.69ms
step:1889/3250 train_time:3606.257s step_avg:1909.08ms
step:1890/3250 train_time:3608.079s step_avg:1909.04ms
step:1891/3250 train_time:3609.902s step_avg:1908.99ms
step:1892/3250 train_time:3611.724s step_avg:1908.95ms
step:1893/3250 train_time:3613.547s step_avg:1908.90ms
step:1894/3250 train_time:3615.369s step_avg:1908.85ms
step:1895/3250 train_time:3617.192s step_avg:1908.81ms
step:1896/3250 train_time:3619.015s step_avg:1908.76ms
step:1897/3250 train_time:3620.837s step_avg:1908.72ms
step:1898/3250 train_time:3622.681s step_avg:1908.68ms
step:1899/3250 train_time:3624.504s step_avg:1908.64ms
step:1900/3250 train_time:3626.600s step_avg:1908.74ms
step:1901/3250 train_time:3628.454s step_avg:1908.71ms
step:1902/3250 train_time:3630.278s step_avg:1908.66ms
step:1903/3250 train_time:3632.101s step_avg:1908.62ms
step:1904/3250 train_time:3633.923s step_avg:1908.57ms
step:1905/3250 train_time:3636.581s step_avg:1908.97ms
step:1906/3250 train_time:3638.403s step_avg:1908.92ms
step:1907/3250 train_time:3640.225s step_avg:1908.88ms
step:1908/3250 train_time:3642.047s step_avg:1908.83ms
step:1909/3250 train_time:3643.870s step_avg:1908.78ms
step:1910/3250 train_time:3645.692s step_avg:1908.74ms
step:1911/3250 train_time:3647.514s step_avg:1908.69ms
step:1912/3250 train_time:3649.336s step_avg:1908.65ms
step:1913/3250 train_time:3651.159s step_avg:1908.60ms
step:1914/3250 train_time:3652.982s step_avg:1908.56ms
step:1915/3250 train_time:3654.804s step_avg:1908.51ms
step:1916/3250 train_time:3656.626s step_avg:1908.47ms
step:1917/3250 train_time:3658.450s step_avg:1908.42ms
step:1918/3250 train_time:3660.273s step_avg:1908.38ms
step:1919/3250 train_time:3662.096s step_avg:1908.34ms
step:1920/3250 train_time:3663.918s step_avg:1908.29ms
step:1921/3250 train_time:3666.575s step_avg:1908.68ms
step:1922/3250 train_time:3668.398s step_avg:1908.64ms
step:1923/3250 train_time:3670.220s step_avg:1908.59ms
step:1924/3250 train_time:3672.043s step_avg:1908.55ms
step:1925/3250 train_time:3674.140s step_avg:1908.64ms
step:1926/3250 train_time:3675.962s step_avg:1908.60ms
step:1927/3250 train_time:3677.785s step_avg:1908.55ms
step:1928/3250 train_time:3679.609s step_avg:1908.51ms
step:1929/3250 train_time:3681.431s step_avg:1908.47ms
step:1930/3250 train_time:3683.254s step_avg:1908.42ms
step:1931/3250 train_time:3685.076s step_avg:1908.38ms
step:1932/3250 train_time:3686.899s step_avg:1908.33ms
step:1933/3250 train_time:3688.722s step_avg:1908.29ms
step:1934/3250 train_time:3690.545s step_avg:1908.24ms
step:1935/3250 train_time:3692.368s step_avg:1908.20ms
step:1936/3250 train_time:3694.191s step_avg:1908.16ms
step:1937/3250 train_time:3696.849s step_avg:1908.54ms
step:1938/3250 train_time:3698.672s step_avg:1908.50ms
step:1939/3250 train_time:3700.494s step_avg:1908.45ms
step:1940/3250 train_time:3702.316s step_avg:1908.41ms
step:1941/3250 train_time:3704.140s step_avg:1908.37ms
step:1942/3250 train_time:3705.962s step_avg:1908.32ms
step:1943/3250 train_time:3707.784s step_avg:1908.28ms
step:1944/3250 train_time:3709.607s step_avg:1908.23ms
step:1945/3250 train_time:3711.430s step_avg:1908.19ms
step:1946/3250 train_time:3713.255s step_avg:1908.15ms
step:1947/3250 train_time:3715.077s step_avg:1908.10ms
step:1948/3250 train_time:3716.899s step_avg:1908.06ms
step:1949/3250 train_time:3718.722s step_avg:1908.02ms
step:1950/3250 train_time:3720.817s step_avg:1908.11ms
step:1951/3250 train_time:3722.640s step_avg:1908.07ms
step:1952/3250 train_time:3724.463s step_avg:1908.02ms
step:1953/3250 train_time:3727.120s step_avg:1908.41ms
step:1954/3250 train_time:3728.942s step_avg:1908.36ms
step:1955/3250 train_time:3730.764s step_avg:1908.32ms
step:1956/3250 train_time:3732.588s step_avg:1908.28ms
step:1957/3250 train_time:3734.410s step_avg:1908.23ms
step:1958/3250 train_time:3736.232s step_avg:1908.19ms
step:1959/3250 train_time:3738.054s step_avg:1908.14ms
step:1960/3250 train_time:3739.877s step_avg:1908.10ms
step:1961/3250 train_time:3741.699s step_avg:1908.06ms
step:1962/3250 train_time:3743.520s step_avg:1908.01ms
step:1963/3250 train_time:3745.342s step_avg:1907.97ms
step:1964/3250 train_time:3747.164s step_avg:1907.92ms
step:1965/3250 train_time:3748.988s step_avg:1907.88ms
step:1966/3250 train_time:3750.812s step_avg:1907.84ms
step:1967/3250 train_time:3752.634s step_avg:1907.80ms
step:1968/3250 train_time:3754.456s step_avg:1907.75ms
step:1969/3250 train_time:3757.113s step_avg:1908.13ms
step:1970/3250 train_time:3758.935s step_avg:1908.09ms
step:1971/3250 train_time:3760.757s step_avg:1908.05ms
step:1972/3250 train_time:3762.579s step_avg:1908.00ms
step:1973/3250 train_time:3764.402s step_avg:1907.96ms
step:1974/3250 train_time:3766.225s step_avg:1907.92ms
step:1975/3250 train_time:3768.320s step_avg:1908.01ms
step:1976/3250 train_time:3770.143s step_avg:1907.97ms
step:1977/3250 train_time:3771.965s step_avg:1907.92ms
step:1978/3250 train_time:3773.788s step_avg:1907.88ms
step:1979/3250 train_time:3775.610s step_avg:1907.84ms
step:1980/3250 train_time:3777.432s step_avg:1907.79ms
step:1981/3250 train_time:3779.255s step_avg:1907.75ms
step:1982/3250 train_time:3781.078s step_avg:1907.71ms
step:1983/3250 train_time:3782.900s step_avg:1907.67ms
step:1984/3250 train_time:3784.722s step_avg:1907.62ms
step:1985/3250 train_time:3787.379s step_avg:1908.00ms
step:1986/3250 train_time:3789.202s step_avg:1907.96ms
step:1987/3250 train_time:3791.024s step_avg:1907.91ms
step:1988/3250 train_time:3792.848s step_avg:1907.87ms
step:1989/3250 train_time:3794.673s step_avg:1907.83ms
step:1990/3250 train_time:3796.496s step_avg:1907.79ms
step:1991/3250 train_time:3798.318s step_avg:1907.74ms
step:1992/3250 train_time:3800.140s step_avg:1907.70ms
step:1993/3250 train_time:3801.964s step_avg:1907.66ms
step:1994/3250 train_time:3803.787s step_avg:1907.62ms
step:1995/3250 train_time:3805.609s step_avg:1907.57ms
step:1996/3250 train_time:3807.431s step_avg:1907.53ms
step:1997/3250 train_time:3809.253s step_avg:1907.49ms
step:1998/3250 train_time:3811.076s step_avg:1907.45ms
step:1999/3250 train_time:3812.900s step_avg:1907.40ms
step:2000/3250 train_time:3815.060s step_avg:1907.53ms
step:2000/3250 val_loss:3.43445 train_time:3815.061s step_avg:1881.24ms
step:2001/3250 train_time:3817.718s step_avg:1907.91ms
step:2002/3250 train_time:3819.540s step_avg:1907.86ms
step:2003/3250 train_time:3821.363s step_avg:1907.82ms
step:2004/3250 train_time:3823.186s step_avg:1907.78ms
step:2005/3250 train_time:3825.007s step_avg:1907.73ms
step:2006/3250 train_time:3826.829s step_avg:1907.69ms
step:2007/3250 train_time:3828.651s step_avg:1907.65ms
step:2008/3250 train_time:3830.474s step_avg:1907.61ms
step:2009/3250 train_time:3832.296s step_avg:1907.56ms
step:2010/3250 train_time:3834.118s step_avg:1907.52ms
step:2011/3250 train_time:3835.939s step_avg:1907.48ms
step:2012/3250 train_time:3837.762s step_avg:1907.44ms
step:2013/3250 train_time:3839.587s step_avg:1907.40ms
step:2014/3250 train_time:3841.410s step_avg:1907.35ms
step:2015/3250 train_time:3843.231s step_avg:1907.31ms
step:2016/3250 train_time:3845.053s step_avg:1907.27ms
step:2017/3250 train_time:3847.709s step_avg:1907.64ms
step:2018/3250 train_time:3849.533s step_avg:1907.60ms
step:2019/3250 train_time:3851.355s step_avg:1907.56ms
step:2020/3250 train_time:3853.177s step_avg:1907.51ms
step:2021/3250 train_time:3855.000s step_avg:1907.47ms
step:2022/3250 train_time:3856.823s step_avg:1907.43ms
step:2023/3250 train_time:3858.644s step_avg:1907.39ms
step:2024/3250 train_time:3860.466s step_avg:1907.34ms
step:2025/3250 train_time:3862.562s step_avg:1907.44ms
step:2026/3250 train_time:3864.383s step_avg:1907.40ms
step:2027/3250 train_time:3866.206s step_avg:1907.35ms
step:2028/3250 train_time:3868.029s step_avg:1907.31ms
step:2029/3250 train_time:3869.851s step_avg:1907.27ms
step:2030/3250 train_time:3871.673s step_avg:1907.23ms
step:2031/3250 train_time:3873.495s step_avg:1907.19ms
step:2032/3250 train_time:3875.318s step_avg:1907.14ms
step:2033/3250 train_time:3877.974s step_avg:1907.51ms
step:2034/3250 train_time:3879.796s step_avg:1907.47ms
step:2035/3250 train_time:3881.618s step_avg:1907.43ms
step:2036/3250 train_time:3883.441s step_avg:1907.39ms
step:2037/3250 train_time:3885.263s step_avg:1907.35ms
step:2038/3250 train_time:3887.085s step_avg:1907.30ms
step:2039/3250 train_time:3888.908s step_avg:1907.26ms
step:2040/3250 train_time:3890.734s step_avg:1907.22ms
step:2041/3250 train_time:3892.557s step_avg:1907.18ms
step:2042/3250 train_time:3894.380s step_avg:1907.14ms
step:2043/3250 train_time:3896.202s step_avg:1907.10ms
step:2044/3250 train_time:3898.025s step_avg:1907.06ms
step:2045/3250 train_time:3899.849s step_avg:1907.02ms
step:2046/3250 train_time:3901.673s step_avg:1906.98ms
step:2047/3250 train_time:3903.495s step_avg:1906.93ms
step:2048/3250 train_time:3905.318s step_avg:1906.89ms
step:2049/3250 train_time:3907.976s step_avg:1907.26ms
step:2050/3250 train_time:3910.070s step_avg:1907.35ms
step:2051/3250 train_time:3911.892s step_avg:1907.31ms
step:2052/3250 train_time:3913.714s step_avg:1907.27ms
step:2053/3250 train_time:3915.536s step_avg:1907.23ms
step:2054/3250 train_time:3917.357s step_avg:1907.18ms
step:2055/3250 train_time:3919.179s step_avg:1907.14ms
step:2056/3250 train_time:3921.003s step_avg:1907.10ms
step:2057/3250 train_time:3922.825s step_avg:1907.06ms
step:2058/3250 train_time:3924.647s step_avg:1907.02ms
step:2059/3250 train_time:3926.470s step_avg:1906.98ms
step:2060/3250 train_time:3928.293s step_avg:1906.94ms
step:2061/3250 train_time:3930.115s step_avg:1906.90ms
step:2062/3250 train_time:3931.938s step_avg:1906.86ms
step:2063/3250 train_time:3933.760s step_avg:1906.82ms
step:2064/3250 train_time:3935.581s step_avg:1906.77ms
step:2065/3250 train_time:3938.238s step_avg:1907.14ms
step:2066/3250 train_time:3940.059s step_avg:1907.10ms
step:2067/3250 train_time:3941.881s step_avg:1907.05ms
step:2068/3250 train_time:3943.703s step_avg:1907.01ms
step:2069/3250 train_time:3945.526s step_avg:1906.97ms
step:2070/3250 train_time:3947.348s step_avg:1906.93ms
step:2071/3250 train_time:3949.170s step_avg:1906.89ms
step:2072/3250 train_time:3950.993s step_avg:1906.85ms
step:2073/3250 train_time:3952.816s step_avg:1906.81ms
step:2074/3250 train_time:3954.639s step_avg:1906.77ms
step:2075/3250 train_time:3956.733s step_avg:1906.86ms
step:2076/3250 train_time:3958.555s step_avg:1906.82ms
step:2077/3250 train_time:3960.378s step_avg:1906.78ms
step:2078/3250 train_time:3962.201s step_avg:1906.74ms
step:2079/3250 train_time:3964.023s step_avg:1906.70ms
step:2080/3250 train_time:3965.847s step_avg:1906.66ms
step:2081/3250 train_time:3968.505s step_avg:1907.02ms
step:2082/3250 train_time:3970.326s step_avg:1906.98ms
step:2083/3250 train_time:3972.150s step_avg:1906.94ms
step:2084/3250 train_time:3973.971s step_avg:1906.90ms
step:2085/3250 train_time:3975.793s step_avg:1906.86ms
step:2086/3250 train_time:3977.615s step_avg:1906.81ms
step:2087/3250 train_time:3979.437s step_avg:1906.77ms
step:2088/3250 train_time:3981.261s step_avg:1906.73ms
step:2089/3250 train_time:3983.083s step_avg:1906.69ms
step:2090/3250 train_time:3984.906s step_avg:1906.65ms
step:2091/3250 train_time:3986.764s step_avg:1906.63ms
step:2092/3250 train_time:3988.586s step_avg:1906.59ms
step:2093/3250 train_time:3990.409s step_avg:1906.55ms
step:2094/3250 train_time:3992.232s step_avg:1906.51ms
step:2095/3250 train_time:3994.054s step_avg:1906.47ms
step:2096/3250 train_time:3995.876s step_avg:1906.43ms
step:2097/3250 train_time:3998.534s step_avg:1906.79ms
step:2098/3250 train_time:4000.355s step_avg:1906.75ms
step:2099/3250 train_time:4002.179s step_avg:1906.71ms
step:2100/3250 train_time:4004.273s step_avg:1906.80ms
step:2101/3250 train_time:4006.095s step_avg:1906.76ms
step:2102/3250 train_time:4007.917s step_avg:1906.72ms
step:2103/3250 train_time:4009.738s step_avg:1906.68ms
step:2104/3250 train_time:4011.560s step_avg:1906.63ms
step:2105/3250 train_time:4013.381s step_avg:1906.59ms
step:2106/3250 train_time:4015.203s step_avg:1906.55ms
step:2107/3250 train_time:4017.026s step_avg:1906.51ms
step:2108/3250 train_time:4018.848s step_avg:1906.47ms
step:2109/3250 train_time:4020.670s step_avg:1906.43ms
step:2110/3250 train_time:4022.493s step_avg:1906.39ms
step:2111/3250 train_time:4024.315s step_avg:1906.35ms
step:2112/3250 train_time:4026.138s step_avg:1906.32ms
step:2113/3250 train_time:4028.795s step_avg:1906.67ms
step:2114/3250 train_time:4030.617s step_avg:1906.63ms
step:2115/3250 train_time:4032.439s step_avg:1906.59ms
step:2116/3250 train_time:4034.261s step_avg:1906.55ms
step:2117/3250 train_time:4036.082s step_avg:1906.51ms
step:2118/3250 train_time:4037.903s step_avg:1906.47ms
step:2119/3250 train_time:4039.725s step_avg:1906.43ms
step:2120/3250 train_time:4041.549s step_avg:1906.39ms
step:2121/3250 train_time:4043.371s step_avg:1906.35ms
step:2122/3250 train_time:4045.192s step_avg:1906.31ms
step:2123/3250 train_time:4047.014s step_avg:1906.27ms
step:2124/3250 train_time:4048.836s step_avg:1906.23ms
step:2125/3250 train_time:4050.997s step_avg:1906.35ms
step:2125/3250 val_loss:3.41444 train_time:4050.997s step_avg:1887.49ms
step:2126/3250 train_time:4052.820s step_avg:1906.31ms
step:2127/3250 train_time:4054.643s step_avg:1906.27ms
step:2128/3250 train_time:4056.464s step_avg:1906.23ms
